"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.testResult","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.sample","BASIN","LOCATION","RIVMILE","SMPL_RMRK","SAMPLE_DATE","SAMPLE_TIME","sample_date_text"
"13-WALK-2.1-822017-WS","SM2540C","8/9/2017 11:40","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-009",NA,100,"mL",NA,NA,NA,NA,100,"mL","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",267,NA,"TRG","Yes","Y","",NA,"",NA,4,NA,10,"mg/l","mg/l",NA,4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-2.1_08022017-WS","WS","N","Field","","R1707030","8/2/2017 14:41","13WALK-2.1_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",2.1,"08022017_WS","8/2/2017","14:41",822017
"13-WALK-22.8-822017-WS","Calculation","8/3/2017 11:38","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",1,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","D6919-09","8/14/2017 11:50","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0253,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E120.1","8/8/2017 9:08","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,NA,"",NA,NA,NA,NA,NA,"","COND","Conductivity at 25 Degrees Celsius",614,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,NA,"umhos/cm","umhos/cm",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E180.1","8/3/2017 14:07","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",7.09,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.7","8/8/2017 18:35","TRUE",NA,"initial","WS","LB",NA,NA,1,"SW3010A","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",199,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.7","8/8/2017 18:35","TRUE",NA,"initial","WS","LB",NA,NA,1,"SW3010A","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",12600,NA,"TRG","Yes","Y","",NA,"",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",2.2,NA,"TRG","Yes","Y","",NA,"",NA,0.45,NA,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",0.924,NA,"TRG","Yes","Y","J",NA,"J",NA,0.389,NA,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",2.8,NA,"TRG","Yes","Y","",NA,"",NA,0.652,NA,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/15/2017 18:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",4.2,NA,"TRG","Yes","Y","J",NA,"J",NA,3,NA,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E200.8","8/16/2017 14:33","TRUE",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-010",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",103,NA,"TRG","Yes","Y","",NA,"",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E300.0","8/4/2017 20:18","TRUE",NA,"initial","WS","LB",NA,NA,10,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",85.5,NA,"TRG","Yes","Y","",NA,"",NA,0.2,NA,2,"mg/l","mg/l",NA,0.2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E353.2","8/17/2017 12:19","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",1,NA,"TRG","Yes","Y","",NA,"",NA,0.0025,NA,0.0025,"mg/l","mg/l",NA,0.0025,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E353.2","8/3/2017 11:38","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.01,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","E365.1","8/9/2017 15:47","TRUE",NA,"initial","WS","LB",NA,NA,4,"METHOD","8/8/2017 14:55",NA,NA,"ALSRNY","quant","R1707030-010",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.158,NA,"TRG","Yes","Y","",NA,"",NA,0.008,NA,0.012,"mg/l","mg/l",NA,0.008,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM 2320 B","8/8/2017 4:25","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,0,"mL",NA,NA,NA,NA,NA,"","ALK","ALKALINITY, TOTAL (AS CaCO3)",126,NA,"TRG","Yes","Y","",NA,"",NA,1,NA,2,"mg/l","mg/l",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM 2340 C","8/7/2017 11:00","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,15,"mL",NA,NA,NA,NA,100,"mL","HARD","HARDNESS (AS CACO3)",175,NA,"TRG","Yes","Y","",NA,"",NA,0.5,NA,13,"mg/l","mg/l",NA,0.5,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM 4500-H+B","8/8/2017 7:55","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,0,"mL",NA,NA,NA,NA,NA,"","PH","PH",8.58,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"pH units","pH units",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM 4500-H+B","8/8/2017 7:55","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,0,"mL",NA,NA,NA,NA,NA,"","TEMP","Temperature of pH Analysis",20.7,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"deg c","deg c",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM10200H","8/10/2017 11:00","TRUE",NA,"initial","WS","LB",NA,NA,5,"METHOD","8/3/2017 11:40",NA,NA,"ALSRNY","quant","R1707030-010",NA,723,"mL",NA,NA,NA,NA,723,"mL","479-61-8","Chlorophyll A",8.91,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.28,"ug/l","ug/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-22.8-822017-WS","SM2540C","8/9/2017 11:40","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-010",NA,100,"mL",NA,NA,NA,NA,100,"mL","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",335,NA,"TRG","Yes","Y","",NA,"",NA,4,NA,10,"mg/l","mg/l",NA,4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-22.8_08022017-WS","WS","N","Field","","R1707030","8/2/2017 11:38","13WALK-22.8_08022017-WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",22.8,"08022017_WS","8/2/2017","11:38",822017
"13-WALK-26.9-822017-WS","Calculation","8/3/2017 11:44","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-015",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.971,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
"13-WALK-26.9-822017-WS","D6919-09","8/15/2017 14:22","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-015",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0105,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
"13-WALK-26.9-822017-WS","E120.1","8/8/2017 9:08","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-015",NA,NA,"",NA,NA,NA,NA,NA,"","COND","Conductivity at 25 Degrees Celsius",628,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,NA,"umhos/cm","umhos/cm",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
"13-WALK-26.9-822017-WS","E180.1","8/3/2017 14:07","TRUE",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707030-015",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",8.95,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
"13-WALK-26.9-822017-WS","E200.7","8/8/2017 18:56","TRUE",NA,"initial","WS","LB",NA,NA,1,"SW3010A","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",401,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
"13-WALK-26.9-822017-WS","E200.7","8/8/2017 18:56","TRUE",NA,"initial","WS","LB",NA,NA,1,"SW3010A","8/7/2017 0:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",13100,NA,"TRG","Yes","Y","",NA,"",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030","ALSRNY","13WALK-26.9_08022017_WS","WS","N","Field","","R1707030","8/2/2017 10:25","13WALK-26.9_08022017_WS",NA,NA,NA,NA,NA,"8/3/2017",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,13,"WALK",26.9,"08022017_WS","8/2/2017","10:25",822017
